promptID,pairID,source,target,MTQE_annotator0,MTQE_annotator1,MTQE_annotator2,MTQE_annotator3,MTQE_annotator4,MTQE_annotator5,MTQE_annotator6,MTQE_scores,MTQE_z_scores,MTQE_mean,MTQE_z_mean
69540,208617,"You , in you lax laws , have allowed visitors to use you .","Vi, u vašim lažnim zakonima, dopustili ste posjetiteljima da vas koriste.",75,83,35,60.0,,,,"[75.0, 83.0, 60.0]","[0.269774896258676, 0.5728401950683574, -0.23806486500741963]",72.66666666666667,0.20151674210653792
18459,55375,Fathead minnows cost 16 g .,Sljedeći Članak Fathead minnows košta 16 g.,67,10,10,40.0,,,,"[10.0, 10.0, 40.0]","[-1.4603351660591535, -1.1878137867450091, -1.055173815141502]",20.0,-1.2344409226485549
29691,89069,I met Salamonca .,Upoznao sam Salamoncu.,100,97,100,,,,,"[100.0, 97.0, 100.0]","[1.078743638787991, 0.9627642369284279, 1.372497579999514]",99.0,1.1380018185719776
55020,165056,Then it was gone .,Nakon toga je otišao.,60,98,0,55.0,15.0,31.0,,"[60.0, 55.0, 31.0]","[-0.2156063492589129, -0.44234210254094025, 0.014174099494952613]",48.66666666666666,-0.2145914507683002
69346,208033,"That spearwoman is good , he said to Ca 'daan .","Ta je spearwoman dobra, rekao je Ca'daan.",35,61,20,100.0,13.0,,,"[35.0, 20.0, 13.0]","[-1.0245750917882277, -0.9033347459956176, -1.0670017354126753]",22.66666666666667,-0.9983038577321736
70875,212620,"Slim cried , "" Hi , Red ! "" and waved cheerfully , still blinking the sleep out of himself .","""Slim je uzviknuo: """"Zdravo, Crvena!"""" i veselo se uzdahnuo, još uvijek trepćući spavanje iz sebe.""",40,70,20,55.0,69.0,,,"[40.0, 55.0, 69.0]","[-0.8627813432823648, -0.44234210254094025, 0.765091829616519]",54.66666666666666,-0.18001053873559533
69972,209911,An ' mustangers ain 't above throwin ' a sticky loop when they see a hoss worth it .,A'mustangers ain 't iznad throwin'je ljepljivi krug kada vide hoss vrijedi.,24,4,0,,,,,"[24.0, 4.0, 0.0]","[-1.3805213385011263, -1.6274454697134695, -1.4722928274944005]",9.333333333333334,-1.4934198785696655
58441,175319,"There is a craft shop on the grounds , and an excellent restaurant and imaginative cafe and a bookshop on the ground floor of the castle .","Na terenu se nalazi obrtnička trgovina, a na prizemlju dvorca odličan restoran i maštovita kafić i knjižara.",78,87,50,80.0,,,,"[78.0, 87.0, 80.0]","[0.3668511453621938, 0.6842470641712346, 0.5790440851266627]",81.66666666666667,0.5433807648866971
64664,193987,"taxes , estate and gift taxes , and customs duties","porezi, porezi na imovinu i darove te carinske pristojbe",70,75,100,,,,,"[70.0, 75.0, 100.0]","[0.10798114775281305, 0.3500264568626027, 1.372497579999514]",81.66666666666667,0.6101683948716433
106789,320357,that 's great i 'd forgotten all about the Texan side and that 's but you got to be a member of Texans to use it,"to je sjajno sam zaboravio sve o texan strani i to je, ali morate biti član Texans da ga koristite",65,54,40,,,,,"[65.0, 54.0, 40.0]","[-0.053812600753049916, -0.23485960592750316, -0.3343766644968347]",53.0,-0.20768295705912926
50673,152015,Tommy nodded .,Tomi je nagnuo.,16,3,0,,,,,"[16.0, 3.0, 0.0]","[-1.639391336110507, -1.6552971869891888, -1.4722928274944005]",6.333333333333332,-1.5889937835313654
4371,13111,9 . INVERSE PRICE CAPS,Inversne cijene kapi,28,10,5,,,,,"[28.0, 10.0, 5.0]","[-1.2510863396964358, -1.4603351660591535, -1.330053307119705]",14.333333333333336,-1.347158270958431
72477,217426,The flap was half undone anyway .,"U svakom slučaju, poluotok je nestao.",6,1,0,,,,,"[6.0, 1.0, 0.0]","[-1.9629788331222329, -1.7110006215406275, -1.4722928274944005]",2.333333333333333,-1.7154240940524204
19219,57653,yeah the the lease can work uh work two ways it can work to your benefit too where uh they can 't increase your your rent uh if something goes wrong with with a written lease but with an oral lease they can so it works both ways,"da najam može raditi uh rad dva načina to može raditi u vašu korist također gdje uh oni ne mogu povećati vaš najam uh ako nešto nije u redu s pisanim najam, ali s usmenim najam mogu tako da to radi oba načina",75,86,40,60.0,,,,"[75.0, 86.0, 60.0]","[0.269774896258676, 0.6563953468955153, -0.23806486500741963]",73.66666666666667,0.2293684593822572
42469,127403,It 's working well .,To dobro funkcionira.,83,97,80,,,,,"[83.0, 97.0, 80.0]","[0.5286448938680568, 0.9627642369284279, 0.8035394985007313]",86.66666666666669,0.7649828764324053
126987,380943,"As the local chamber of commerce hilariously puts It is not only effective for overall beauty , but also for whiplash injuries caused by traffic accidents , and popular with newlyweds .","Kao što lokalna trgovačka komora smiješno kaže, nije samo učinkovita za cjelokupnu ljepotu, već i za ozljede uzrokovane prometnim nesrećama i popularna je među mladencima.",60,91,65,100.0,97.0,40.0,,"[60.0, 65.0, 40.0]","[-0.2156063492589129, 0.376820937376644, 0.4070801374950377]",55.0,0.18943157520425627
125871,377595,"This July , Sen.","U srpnju ove godine, Sen.",100,96,75,,,,,"[100.0, 96.0, 75.0]","[1.078743638787991, 0.9349125196527086, 0.6612999781260355]",90.33333333333331,0.8916520455222451
49921,149759,"While this state-run parador convincingly updates a 16th-century palace downstairs , guest rooms are modern , though nicely outfitted .","Dok ovaj državni parador uvjerljivo ažurira palaču iz 16. stoljeća na donjem katu, sobe su moderne, iako lijepo opremljene.",80,63,65,,,,,"[80.0, 63.0, 65.0]","[0.431568644764539, 0.01580584955397079, 0.376820937376644]",69.33333333333333,0.2747318105650513
121762,365270,to yeah to carry it out it sort of takes the justice out of the justice system,"Da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da.",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
91844,275524,yeah so uh so you so then you 're not a uh uh not a frequent movie goer either,"Da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da.",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
106089,318257,yeah there 's yeah i know they 're i know you can 't even spank your children these days without,"Da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
15831,47489,okay oh okay well my yeah actually my husband he 's with the uh he 's with the federal government and uh i 'm a civil engineer but i 'm taking a year off,"U redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu, u redu.",0,2,0,,,,,"[0.0, 2.0, 0.0]","[-2.1571313313292686, -1.6831489042649082, -1.4722928274944005]",0.6666666666666666,-1.7708576876961926
63494,190477,yeah yeah somebody said that um that uh there must there 's probably some kind of short in the starter and that when the car heats up it uh the metal expands to create the short and then it it it isn 't until the car cools down that the metal you know these two pieces aren 't touching any more and and uh and your you you know then it 'll start because you don 't have the short,"da, da, netko je rekao da um da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da,",3,2,0,,,,,"[3.0, 2.0, 0.0]","[-2.060055082225751, -1.6831489042649082, -1.4722928274944005]",1.6666666666666667,-1.7384989379950202
267,799,The component may also be a contractor .,Poduzetnik također može biti poduzetnik.,47,21,25,,,,,"[47.0, 21.0, 25.0]","[-0.6362700953741566, -1.153966276026241, -0.7610952256209219]",31.0,-0.8504438656737733
65886,197653,The questioning resumed .,Istraživanje je nastavljeno.,50,95,40,51.0,,,,"[50.0, 40.0, 51.0]","[-0.5391938462706388, -0.3343766644968347, -0.6057638925677568]",47.0,-0.4931114677784101
59050,177146,yeah huh-uh well it 's English,Hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah,0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
114420,343248,The woman spun and released her grip .,Žena je vrištala i oslobodila gripu.,15,1,5,,,,,"[15.0, 1.0, 5.0]","[-1.6717500858116796, -1.7110006215406275, -1.330053307119705]",7.0,-1.570934671490671
22904,68708,Idiot ! said Tommy amiably .,Gospode! – rekao je Tomi ljubazno.,38,5,25,80.0,27.0,,,"[38.0, 25.0, 27.0]","[-0.92749884268471, -0.7610952256209219, -0.6089783441553768]",30.0,-0.7658574708203362
27368,82100,and and they 're trying to think of what 's a Troy ounce,i pokušavaju razmišljati o tome što je trojanski unci,75,12,35,60.0,67.0,34.0,,"[12.0, 35.0, 34.0]","[-1.4046317315077148, -0.4766161848715304, 0.1451427788283143]",27.0,-0.578701712516977
127499,382479,"Quite straightforward and trustworthy , but I was making miniscule , unthreatening bets .","Prilično jednostavan i pouzdan, ali ja sam napravio minijaturne, neugrožavajuće stave.",50,90,40,50.0,,,,"[50.0, 40.0, 50.0]","[-0.5391938462706388, -0.3343766644968347, -0.6466193400744609]",46.66666666666666,-0.5067299502806448
37122,111362,The Alczar became a fort of the crown of Castile .,Alczar je postao tvrđava krune Kastilje.,76,98,65,80.0,,,,"[76.0, 65.0, 80.0]","[0.3021336459598486, 0.376820937376644, 0.5790440851266627]",73.66666666666667,0.4193328894877184
105371,316103,Most hotels have swimming pools .,Većina hotela ima bazene.,100,96,100,,,,,"[100.0, 96.0, 100.0]","[1.078743638787991, 0.9349125196527086, 1.372497579999514]",98.66666666666669,1.1287179128134046
55773,167315,They are ports .,To su luke.,100,98,100,,,,,"[100.0, 98.0, 100.0]","[1.078743638787991, 0.9906159542041473, 1.372497579999514]",99.33333333333331,1.147285724330551
19474,58418,Pays d 'Auge,Zemlja d’Auge,12,1,0,,,,,"[12.0, 1.0, 0.0]","[-1.7688263349151974, -1.7110006215406275, -1.4722928274944005]",4.333333333333333,-1.6507065946500752
68090,204265,and it 's it 's held up,A to je ono što se drži,35,76,15,90.0,32.0,,,"[35.0, 15.0, 32.0]","[-1.0245750917882277, -1.0455742663703134, -0.4453985615634844]",27.33333333333333,-0.8385159732406752
53290,159866,The explicit premise for providing LSC attorneys is the necessity to make available representation to persons financially unable to afford legal assistance .,Izričita pretpostavka za pružanje odvjetnika LSC-u je potreba da se zastupanje učini dostupnim osobama koje se financijski ne mogu priuštiti pravnu pomoć.,75,89,50,90.0,,,,"[75.0, 89.0, 90.0]","[0.269774896258676, 0.7399504987226733, 0.987598560193704]",84.66666666666667,0.6657746517250178
38367,115097,"The work itself , alas !","Sam rad, na žalost!",80,98,80,,,,,"[80.0, 98.0, 80.0]","[0.431568644764539, 0.9906159542041473, 0.8035394985007313]",86.0,0.7419080324898059
107262,321776,you know you scrape that off and uh make it as smooth as possible uh then you uh put it in a kiln and fire it you know it 's like a big ogen oven,vi znate da je ogrebotina i uh to što je glatko moguće uh onda vi uh ga staviti u peć i vatru to znate to je kao veliki ogen peć,54,83,30,30.0,,,,"[54.0, 30.0, 30.0]","[-0.40975884746594843, -0.6188557052462261, -1.4637282902085433]",38.0,-0.8307809476402394
11138,33410,His hometown was Ornans .,Njegov rodni grad bio je Ornans.,95,97,100,,,,,"[95.0, 97.0, 100.0]","[0.9169498902821279, 0.9627642369284279, 1.372497579999514]",97.33333333333331,1.0840705690700234
16918,50750,okay what is that sound,Što je to zvuk,40,12,10,,,,,"[40.0, 12.0, 10.0]","[-0.8627813432823648, -1.4046317315077148, -1.1878137867450091]",20.666666666666668,-1.1517422871783627
126727,380163,Poirot approached and stood over him .,Poirot se približio i stao iznad njega.,85,82,100,,,,,"[85.0, 82.0, 100.0]","[0.593362393270402, 0.544988477792638, 1.372497579999514]",89.0,0.8369494836875179
7875,23621,Immediately the carrion feeders of the city began to strip the Sai Routha bodies .,Odmah su vozači iz grada počeli skidati tijela Sai Routhe.,32,35,40,,,,,"[32.0, 35.0, 40.0]","[-1.1216513408917455, -0.7640422341661703, -0.3343766644968347]",35.666666666666664,-0.7400234131849168
63136,189403,that 's right and this one had all sorts of weird little things and would go off in uh strange directions and it had lots of uh little subtle touches that if you weren 't watching you would miss uh that they 'd have references to literature and things like that and they 'd also just have odd thing they walk into a bank vault and there is a deer head lying on the table in the bank vault,To je točno i ovaj je imao sve vrste čudnih malih stvari i otišao u uh čudnim smjerovima i imao je puno uh malo suptilnih dodirova da ako niste gledali da biste propustili uh da bi imali reference na književnost i stvari poput toga i oni bi također imali čudne stvari hodaju u bankovni kovčeg i tu je glava jarac leži na stolu u bankovnom kovčegu,60,87,35,50.0,,,,"[60.0, 35.0, 50.0]","[-0.2156063492589129, -0.4766161848715304, -0.6466193400744609]",48.33333333333334,-0.4462806247349681
47823,143465,"Although no merger plans were discussed , board members at the smaller program knew of Dudovitz 's preference for impact litigation over direct services .","Iako se nisu raspravljali o planovima spajanja, članovi upravnog odbora manjeg programa bili su svjesni Dudovitzove preferencije za sudske postupke o utjecaju nad izravnim uslugama.",63,91,40,100.0,62.0,,,"[63.0, 40.0, 62.0]","[-0.1185301001553951, -0.3343766644968347, 0.5360801339878697]",55.0,0.027724456445213302
70679,212032,well yeah well well well yeah uh firing firing Tom Landry and hiring Jimmy Johnson what what kind of uh uh doesn 't give you much respect for their team at all any team any team that that where the owner would fire Tom Landry you know is like one of the greatest coaches of all time,"dobro, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da,",3,0,0,,,,,"[3.0, 0.0, 0.0]","[-2.060055082225751, -1.7388523388163468, -1.4722928274944005]",1.0,-1.757066749512166
95335,285997,no i don 't no they 're not they 're it 's it 's too heavy for silver it 's it 's more like lead i think fairly soft,"Ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne.",3,0,0,,,,,"[3.0, 0.0, 0.0]","[-2.060055082225751, -1.7388523388163468, -1.4722928274944005]",1.0,-1.757066749512166
88913,266731,yeah yeah oh i can remember uh walking around you know taking a lunch break uh you know when the air 's real brisk and the the colors on the trees are just so vivid um oh it was just that that 's something i miss i i keep i 'm i get homesick thinking about it you know,"da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da, da",3,0,0,,,,,"[3.0, 0.0, 0.0]","[-2.060055082225751, -1.7388523388163468, -1.4722928274944005]",1.0,-1.757066749512166
35117,105347,uh no no no no no i i i don 't care about that that that she she 'll be on the phone all night yeah,"Ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne.",3,0,0,,,,,"[3.0, 0.0, 0.0]","[-2.060055082225751, -1.7388523388163468, -1.4722928274944005]",1.0,-1.757066749512166
21876,65624,"Well , don 't you ? I said , rather taken aback .","Ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne, ne.",0,0,0,,,,,"[0.0, 0.0, 0.0]","[-2.1571313313292686, -1.7388523388163468, -1.4722928274944005]",0.0,-1.7894254992133387
76552,229651,yeah what what do you said you think there 're some improvements what do you think the improvements have been,"Što mislite, što mislite, što mislite, što mislite, što mislite, što mislite?",5,1,0,,,,,"[5.0, 1.0, 0.0]","[-1.9953375828234055, -1.7110006215406275, -1.4722928274944005]",2.0,-1.7262103439528111
66195,198580,He nodded rather gloomily .,Prilično je glupo nagnuo.,6,0,5,,,,,"[6.0, 0.0, 5.0]","[-1.9629788331222329, -1.7388523388163468, -1.330053307119705]",3.6666666666666665,-1.6772948263527614
48262,144782,Poirot had walked over to the mantel-piece .,Poirot je hodao do kaputa.,36,91,10,40.0,,,,"[36.0, 10.0, 40.0]","[-0.9922163420870551, -1.1878137867450091, -1.055173815141502]",28.66666666666667,-1.0784013146578555
114444,343320,The shack felt different .,Šah se osjećao drugačije.,27,11,20,,,,,"[27.0, 11.0, 20.0]","[-1.2834450893976084, -1.4324834487834341, -0.9033347459956176]",19.33333333333333,-1.2064210947255534
851,2551,Leather Goods .,Leather proizvodi,40,81,15,50.0,11.0,24.0,,"[40.0, 50.0, 24.0]","[-0.8627813432823648, -0.6466193400744609, -0.29141948561622466]",38.0,-0.6002733896576834
41173,123515,well i sew,Dobro je sjesti,0,1,0,,,,,"[0.0, 1.0, 0.0]","[-2.1571313313292686, -1.7110006215406275, -1.4722928274944005]",0.3333333333333333,-1.7801415934547655
